K1:MZI81HV01P	aprocitentan	tier1
K1:N02W67RKJS	mangafodipir	tier1
K1:N0A21N6RAU	deucravacitinib	tier2
K1:N0A3Z5XTC6	tropicamide	tier2
K1:N0K2Z502R6	guaiacum-officinale-resin	tier2
K1:N15SW1DIV8	bimagrumab	tier1
K1:N19A0T0E5J	parathyroid-hormone	tier1
K1:N1Q45E87DT	thiabendazole	tier2
K1:N20HL7Q941	camphor	tier1
K1:N29QWW3BUO	danazol	tier1
K1:N2GI8B1GK7	cefotaxime	tier2
K1:N2Z8ALG4U5	lynestrenol	tier1
K1:N3PA6559FT	esomeprazole	tier1
K1:N3RQ532IUT	amiodarone	tier2
K1:N3TB5AH8B9	ilunocitinib	tier2
K1:N658GY6L3E#tebn	tebentafusp-tebn	tier2
K1:N7T15V1FUY	setmelanotide	tier1
K1:N7U69T4SZR	olanzapine	tier2
K1:N824AOU5XV	pegvisomant	tier1
K1:N8ONU3L3PG	terbutaline	tier2
K1:N91BDP6H0X	choline	tier1
K1:N9288CD508	bloodroot	tier2
K1:N94833051K	fibrinogen-human	tier2
K1:N9YNS0M02X	acetylcholine	tier1
K1:NA71GR3TNV	epinephrine	tier2
K1:NA8320J834	eptifibatide	tier1
K1:NDU3J18APO	edoxaban	tier1
K1:NJX1653L36	benzyldimethyl-2-2-4-1-1-3-3-tetramethylbutyl-o-tolyl-oxy-ethoxy-ethyl-ammonium	tier2
K1:NLE429IZUC	rolapitant	tier2
K1:NOP2Y096GV	retatrutide	tier1
K1:NPT6P8P3UU	potassium-bitartrate	tier1
K1:NQO8R319LY	diphenidol	tier1
K1:NQX9KB6PCL	somatropin	tier1
K1:NU43IAG5BC	sodium-tripolyphosphate	tier2
K1:NU90V55F8I	sarilumab	tier1
K1:NVE3OIU59D	acer-campestre-leaf-bud	tier2
K1:NY22HMQ4BX	exemestane	tier1
K1:O0J6XJN02I	dutasteride	tier1
K1:O181101B5G	sodium-phosphate-32p	tier1
K1:O1R9FJ93ED	cefuroxime	tier2
K1:O2GMZ0LF5W	fluticasone	tier1
K1:O3FX965V0I	acetazolamide	tier1
K1:O3J8G9O825	ritonavir	tier1
K1:O478WX4004	staphylococcus-aureus	tier2
K1:O5CB12L4FN	diazoxide-choline	tier1
K1:O5TNM5N07U	duloxetine	tier1
K1:O7M2E4264D	rimexolone	tier2
K1:O80TY208ZW	arnica-montana	tier2
K1:O8232NY3SJ	starch-corn	tier1
K1:O9M39HTM5W	promazine	tier2
K1:OF5P57N2ZX	alanine	tier1
K1:OFM21057LP	calcium-chloride-anhydrous	tier1
K1:OL961R6O2C	felodipine	tier2
K1:OO2ABO9578	fisetin	tier1
K1:OON1HFZ4BA	cetrorelix	tier1
K1:OP35X9610Y	lonapegsomatropin	tier1
K1:OP401G7OJC	etanercept	tier1
K1:OP401G7OJC#szzs	etanercept-szzs	tier2
K1:OSP71S83EU	lorlatinib	tier2
K1:OYN3CCI6QE	tirzepatide	tier1
K1:OYY3447OMC	pamidronate	tier2
K1:OZ0E5Y15PZ	arnica-montana-flower	tier2
K1:P0GVQ9A4S5	dostarlimab	tier1
K1:P0YP7XQ8XB	albumin-chromated-cr-51-serum	tier1
K1:P188ANX8CK	trastuzumab	tier1
K1:P188ANX8CK#oysk	trastuzumab-and-hyaluronidase-oysk	tier1
K1:P188ANX8CK#zzxf	pertuzumab-trastuzumab-and-hyaluronidase-zzxf	tier1
K1:P1QW714R7M	imiquimod	tier1
K1:P2AWN9VSQ6	bortezomib-d-mannitol	tier2
K1:P2OMP71Y62	chamaecyparis-obtusa-wood-oil	tier2
K1:P3CTH044XJ	probucol	tier1
K1:P3M2575F3F	ursolic-acid	tier1
K1:P6708E7555	selenomethionine-75-se	tier2
K1:P7186074QC#noli	rozanolixizumab-noli	tier2
K1:P76B05O5V6	relugolix	tier1
K1:P80AL8J7ZP	balsalazide	tier1
K1:P88XT4IS4D	paclitaxel	tier2
K1:P93RUU11P7	inotuzumab-ozogamicin	tier2
K1:PB618V0K2W	borage	tier2
K1:PFR03EBU0H	calendula-officinalis-whole	tier2
K1:PJ0Y7AZB63	moclobemide	tier2
K1:PJX89V9R6N	clostridium-difficile	tier2
K1:PKI06M3IW0	rivastigmine	tier1
K1:PME3ETQ5WQ	paris-quadrifolia	tier2
K1:PP0SHH6V16	alirocumab	tier1
K1:PQ6CK8PD0R	sodium-ascorbate	tier1
K1:PQX0D8J21J	cetuximab	tier2
K1:PRS2K479R5	sunvozertinib	tier2
K1:PV866VZU2U	carboplatin	tier2
K1:PVI5M0M1GW	filgrastim	tier2
K1:PY4EET359T	yellow-fever-virus-strain-17d-204-live-antigen	tier1
K1:PYF7O1FV7F	fluvastatin	tier1
K1:Q0MQD1073Q	chlorthalidone	tier1
K1:Q153V49P3Z	alvimopan	tier2
K1:Q16TT9C5BK	bazedoxifene	tier1
K1:Q1J152VB1P	bromhexine	tier2
K1:Q20Q21Q62J	cisplatin	tier2
K1:Q2R47HGR7P	crisaborole	tier2
K1:Q369O8926L	resveratrol	tier1
K1:Q3H36W0J42	rhus-aromatica-root-bark	tier2
K1:Q3JTX2Q7TU	diazepam	tier2
K1:Q3OKS62Q6X	budesonide	tier1
K1:Q40Q9N063P	acetic-acid	tier2
K1:Q46947FE7K	peginterferon-alfa-2a	tier1
K1:Q508Q118JM	enalaprilat	tier1
K1:Q51BO43MG4	levothyroxine	tier1
K1:Q525PA8JJB	cefadroxil	tier2
K1:Q6C9WHR03O	tisagenlecleucel	tier2
K1:Q812464R06	hydromorphone	tier2
K1:Q8BIH59O7H	altretamine	tier2
K1:Q8X02027X3	gemfibrozil	tier1
K1:Q91187K011	tetraferric-tricitrate-decahydrate	tier2
K1:Q91FH1328A	methicillin	tier1
K1:QAO8PF7Q30	primaquine	tier1
K1:QBL8IZH14X	clocortolone-pivalate	tier2
K1:QC4F7FKK7I#svoa	faricimab-svoa	tier2
K1:QFP0P1DV7Z	sitagliptin	tier1
K1:QG07G580U0	artemisia-abrotanum-flowering-top	tier2
K1:QIC03ANI02	famciclovir	tier2
K1:QN83US2B0N	ascorbyl	tier2
K1:QRW9FCR9P2	cyclizine	tier2
K1:QTL48N278K	estropipate	tier2
K1:QUC7NX6WMB	sertraline	tier1
K1:QVZ3IAR3JS	toltrazuril	tier2
K1:QX10HYY4QV	sesame-oil	tier1
K1:QX3KXL1ZA2	naratriptan	tier2
K1:QX45B99R3J	mavacamten	tier2
K1:QZU4H47A3S	atazanavir	tier1
K1:QZV2W997JQ	chromium-picolinate	tier1
K1:R10H71BSWG	micafungin-2	tier2
K1:R16CO5Y76E	aspirin	tier1
K1:R23QIR6YBA	ruehssia-cundurango-bark	tier2
K1:R2M88A4HSI	bos-taurus-artery	tier2
K1:R3B637Y991	levacetylmethadol	tier1
K1:R3PSM6BEG8	malt	tier2
K1:R3UK8X3U3D	modafinil	tier1
K1:R43D2573WO	fosinopril	tier1
K1:R4KO0DY52L	chlorhexidine	tier1
K1:R4QX3D7GUF	frovatriptan	tier2
K1:R5I1HK0UBL	geranium-robertianum	tier2
K1:R60L0SM5BC	midazolam	tier2
K1:R60QEP13IC	rice-bran	tier2
K1:R72LW146E6	cephalothin	tier2
K1:R85M2X0D68	candesartan-cilexetil	tier1
K1:R87US8P740	levamfetamine	tier1
K1:R890C8J3N1	carbaril	tier1
K1:R9XLF1R1WM	frankincense	tier2
K1:RA96B954X6	erythritol	tier1
K1:RCU76P419D	leek	tier2
K1:RCZ2YJZ08S	menthol	tier1
K1:RE0V0T1ES0	resmetirom	tier1
K1:RGS4T2AS00	dimethicone-200	tier2
K1:RKA0GWXVH6	peptostreptococcus-anaerobius-dna	tier2
K1:RLM74T3Z9D	gadoversetamide-2	tier2
K1:RMW9V5RW38	trifluridine	tier1
K1:RRN67GMB0V	elexacaftor-ivacaftor-tezacaftor	tier1
K1:RRW32X4U1F	dienestrol	tier1
K1:RU3FE2Y4XI	riociguat	tier1
K1:RU45X2JN0Z	potassium-nitrate	tier1
K1:RUD5Y4SV0S	trenbolone-acetate	tier2
K1:RV23PE6426	magnolia-grandiflora-flower	tier2
K1:RV823G6G67	copper-gluconate	tier2
K1:RWM8CCW8GP	octreotide	tier1
K1:RZT8C352O1	lumasiran	tier2
K1:S07O44R1ZM	capsaicin	tier1
K1:S1F1DY68CA	alnus-viridis-subsp-crispa-leaf	tier2
K1:S270N0TRQY	hyaluronate	tier1
K1:S3GQZ2K36V	serplulimab	tier2
K1:S4M959U2IJ#mzwv	teplizumab-mzwv	tier2
K1:S53L777GM8	exagamglogene-autotemcel	tier2
K1:S54S8B99E8	carbon-disulfide	tier2
K1:S56D65XJ9G	eltrombopag	tier2
K1:S59502J185	ciclesonide	tier1
K1:S5VXA428R4	eslicarbazepine	tier1
K1:S5Z3U87QHF	phytonadione-e	tier2
K1:S62U433RMH	zaleplon	tier1
K1:S65743JHBS	gefitinib	tier2
K1:S6FVH88J8W	danio-rerio-egg	tier2
K1:S77P977AG8	voglibose	tier2
K1:S82A18Y42P	etripamil	tier2
K1:S88TT14065	oxygen	tier1
K1:S8A06QG2QE	difluprednate	tier1
K1:S8Q36MD2XX	candesartan	tier1
K1:S983QC7HKM	fenspiride	tier1
K1:S9X0KRJ00S	asunaprevir	tier2
K1:SFK828Q2DE	hydrangea	tier2
K1:SHS4PU80D9	tasimelteon	tier1
K1:SL7A75J492	betula-papyrifera-whole	tier2
K1:SMA5ZS5B22	ensartinib	tier2
K1:SOI2LOH54Z	zinc-oxide	tier1
K1:SQ8A3S5101	fostamatinib	tier1
K1:STL2W5LZ92	nickel-carbonate-hydroxide	tier2
K1:SUG9176GRW	practolol	tier1
K1:SV9W47ZLE1	fitusiran	tier2
K1:SWI8UOC4GS	fagus-sylvatica-whole	tier2
K1:SX0XJI3A11	degarelix	tier1
K1:SX6K58TVWC	glyburide	tier1
K1:SY7Q814VUP	calcium-2	tier1
K1:T18F433X4S	norethindrone	tier1
K1:T1JP1KYU9O	flortaucipir-f-18	tier1
K1:T2I5UM75DN	calcium-nitrite	tier1
K1:T3C89M417N	glutaral	tier2
K1:T3CHA1B51H	antipyrine	tier2
K1:T3MZ57OGIF	silver-nitrite	tier2
K1:T41737F88A	tisotumab-vedotin	tier2
K1:T4H8FMA7IM	siltuximab	tier1
K1:T58MSI464G	acarbose	tier1
K1:T5L8T28FGP	mineral-oil	tier2
K1:T7K20Y2GWY	corifollitropin-alfa	tier2
K1:T9FVH03HMZ#mknl	calaspargase-pegol-mknl	tier2
K1:T9O10FB50M	human-amniotic-membrane	tier2
K1:TE7660XO1C	glycine	tier1
K1:TEZ91L71V4	mephentermine	tier2
K1:TF5MPQ8WGY#clzb	zolbetuximab-clzb	tier2
K1:TG537D343B	desipramine	tier1
K1:TGJ6YZC4W7	streptococcus-pneumoniae-type-4-capsular-polysaccharide-diphtheria-crm197-protein-conjugate	tier1
K1:TI05AO53L7	betamethasone-acetate	tier2
K1:TK8ERE8P56	ribociclib	tier1
K1:TL2TJE8QTX	aminobenzoic-acid	tier2
K1:TL60C27RLH	metreleptin	tier1
K1:TLE92T7F1J	lead-monosilicate	tier2
K1:TN1B5910V2	xanthinol	tier2
K1:TN9BEX005G	bivalirudin	tier1
K1:TPY09G7XIR	fluorescein	tier2
K1:TR3MLJ1UAI	disulfiram	tier2
K1:TRS31EO6ZN	bos-taurus-bone	tier2
K1:TX5CYN1KMZ	indoximod	tier1
K1:TY34L4F9OZ	capmatinib	tier2
K1:TY3V24C029	flurpiridaz-f-18	tier2
K1:U09W5JOL3Z	helicobacter-pylori	tier2
K1:U14A832J8D	cinnamic-acid	tier2
K1:U202363UOS	fenofibrate	tier1
K1:U2I8T43Y7R	axicabtagene-ciloleucel	tier2
K1:U3H27498KS	lamotrigine	tier2
K1:U3P01618RT	fluorouracil	tier1
K1:U3RSY48JW5	benzocaine	tier1
K1:U4B223LS4X	jacobaea-maritima	tier2
K1:U59UGK3IPC#xiiy	ublituximab-xiiy	tier2
K1:U5SYW473RQ	telmisartan	tier1
K1:U6Q8Z01514	adefovir-dipivoxil	tier2
K1:U6WSN5SQ1Z	zinc-gluconate	tier1
K1:U9JLP7V031	lebrikizumab	tier1
K1:UA8SE1325T	gimeracil	tier2
K1:UBY79OCO9G	ferric-pyrophosphate-citrate	tier1
K1:UDM7Q7QWP8	benazepril-2	tier2
K1:UF599785JZ	fentanyl	tier1
K1:UFH8805FKA	st-johns-wort	tier1
K1:ULL76WPU5X	pentolinium	tier1
K1:ULW86O013H	glutathione-disulfide	tier1
K1:UM20QQM95Y	ifosfamide	tier2
K1:UMD07X179E	certolizumab-pegol	tier1
K1:UMD7G2653W	ibandronate	tier2
K1:UOW2C71PG5	inclisiran	tier1
K1:UPF5CJ93X7	melanotan-ii	tier1
K1:URX2UMQ8XV	conteltinib	tier1
K1:UV63W89SJM	calcium	tier2
K1:UY9LQ8P6HW	odesivimab	tier2
K1:UZX80K71OE	eszopiclone	tier1
K1:V0LH498RFO	ozenoxacin	tier2
K1:V10R70ML23	heptabarb	tier1
K1:V1L22WVE2S	zileuton	tier1
K1:V35562QSVT	indalpine	tier1
K1:V36I2B8LD5	jateorhiza-calumba-root	tier2
K1:V3FC0DK9XS	streptococcus-pneumoniae-type-20-capsular-polysaccharide-antigen	tier1
K1:V4SWI4RF4J	tetanus-immune-globulin	tier2
K1:V59P50X4UY	isomaltulose	tier1
K1:V63XWA605I	armodafinil	tier1
K1:V6D7VK2215	atrasentan	tier2
K1:V727AWD6ZZ	toxicodendron-diversilobum-leaf	tier2
K1:V99T50803M	sunitinib-2	tier2
K1:V9EFU16ZIF	methyltestosterone	tier1
K1:V9GU1EM8SF	interferon-beta	tier2
K1:V9MO595C9I	salsalate	tier1
K1:VB06AV5US8	echinacea-angustifolia	tier2
K1:VB0R961HZT	prednisone	tier1
K1:VB6F65I6F5	colostrum	tier1
K1:VC5I578BE3	quercus-robur-flower-bud	tier2
K1:VCQ006KQ1E	xylitol	tier1
K1:VF232WE742	ioflupane	tier2
K1:VG2QF83CGL	meloxicam	tier1
K1:VH659J61ZL	fumaria-officinalis-flowering-top	tier2
K1:VHD28S0H7F	mesna	tier1
K1:VIF565UC2G	tea-tree-oil	tier2
K1:VJO29R4CP9	clesrovimab	tier2
K1:VJO29R4CP9#cfor	clesrovimab-cfor	tier2
K1:VL0L558GCB	ardeparin	tier1
K1:VLL71EBS9Z	arlipoic-acid	tier2
K1:VP83E7434R	glibornuride	tier2
K1:VR5Y7PDT5W	isotonic-sodium-chloride-solution	tier2
K1:VS041H42XC	vitamin-d2	tier1
K1:VSW71SS07I	lachesis-muta-venom	tier2
K1:VZS48DSV42	salsolinol	tier2
K1:W00LYS4T26	manganese-sulfate	tier2
K1:W2ZU1RY8B0	green-tea	tier1
K1:W36ZG6FT64	sirolimus	tier1
K1:W4934JAQ65	topramezone	tier1
K1:W6KX9E6D8X	urea-c-13-2	tier2
K1:W72I5ZT78Z	loracarbef	tier1
K1:W733B0S9SD	methazolamide	tier2
K1:W8O17SJF3T	memantine	tier1
K1:W9YXS298BM	tubocurarine	tier2
K1:WC1U3R1YMI	vepdegestrant	tier1
K1:WE98HW412B	laminaria-japonica	tier1
K1:WFR23M21IE	capivasertib	tier1
K1:WH7BHQ0RB4	efanesoctocog-alfa	tier2
K1:WI4X0X7BPJ	hydrocortisone	tier1
K1:WK2XYI10QM	ibuprofen	tier1
K1:WOH1JD9AR8	olaparib	tier2
K1:WTT295HSY5	dulaglutide	tier1
K1:WV9CM0O67Z	panthenol	tier2
K1:WXR179L51S	isosorbide	tier1
K1:WYQ7N0BPYC	acetylcysteine	tier1
K1:WZG3J2MCOL	granisetron	tier2
K1:X05U0N2RCO	darolutamide	tier1
K1:X0MKX3GWU9	5-meo-dmt	tier1
K1:X1J18R4W8P	alendronate	tier2
K1:X39AL81KEB	metipranolol	tier1
K1:X3AOK514E6	eye	tier2
K1:X3P9A5HNYF	xenon-xe-133	tier2
K1:X4OV71U42S	pioglitazone	tier1
K1:X4W3ENH1CV	norepinephrine	tier1
K1:X4W7ZR7023	methylprednisolone	tier1
K1:X78UG0A0RN	dasatinib	tier1
K1:X7BCI5P86H	pork-kidney	tier2
K1:X7WDT95N5C	glipizide	tier1
K1:X89XV46R07	technetium-tc-99m-medronate-2	tier2
K1:X8XI70B5Z6	nitrofurazone	tier1
K1:XC41AVD567	nalfurafine	tier2
K1:XDK458E1J9	allantoin	tier1
K1:XG9ARL6P25	plozasiran	tier2
K1:XGF7L72M0F	fish-oil	tier1
K1:XII270YC6M	human-hepatitis-b-virus-immune-globulin	tier2
K1:XJM390A33U	rifapentine	tier2
K1:XL4HLC6JH6	hepatitis-b-virus-subtype-adw-hbsag-surface-protein-antigen	tier2
K1:XLR461MD3M	istiratumab	tier1
K1:XM03YJ541D	prazosin	tier1
K1:XPA88EAP6V	spinosad	tier2
K1:XSZ53G39H5#dbll	brolucizumab-dbll	tier2
K1:XTC0D02P6C	ambergris	tier2
K1:XTZ6AXU7KN	clenbuterol-2	tier2
K1:XU8S3M2QRZ	formic-acid	tier2
K1:XX73205DH5	sucralfate	tier2
K1:XXE1CET956	indomethacin	tier1
K1:Y14I1443UR	valine	tier1
K1:Y24T9BT2Q2	levmetamfetamine	tier2
K1:Y43GF64R34	lepirudin	tier2
K1:Y4907O6MFD	vasopressin	tier1
K1:Y513Q74WCG	phenprocoumon	tier1
K1:Y5929UIJ5N	opicapone	tier2
K1:Y5GMK36KGY	perindopril-erbumine	tier1
K1:Y5L2157C4J	tacrolimus	tier1
K1:Y64GQ0KC0A	teprotumumab	tier1
K1:Y7FKS2XWQH	triple-sulfa	tier1
K1:Y882YXF34X	calcium-acetate	tier2
K1:Y883P1Z2LT	atovaquone	tier2
K1:Y9H1V576FH	honey	tier2
K1:YB18NF020M	satralizumab	tier1
K1:YBK48BXK30	trazodone	tier1
K1:YEA9P21S8N	cicuta-virosa-root	tier2
K1:YEH1EZ96K6	loteprednol-etabonate	tier1
K1:YF1K15M17Y	temozolomide	tier2
K1:YF7V70N02B	ulipristal-acetate	tier1
K1:YFH4WC535J	pine-tar	tier2
K1:YI437801BE#kpkc	mogamulizumab-kpkc	tier2
K1:YKH834O4BH	adrenal	tier1
K1:YL5FZ2Y5U1	methotrexate	tier1
K1:YO460OQ37K	vandetanib	tier1
K1:YQE403BP4D	phenobarbital	tier1
K1:YSE9PPT4TH	sodium-hyaluronate	tier1
K1:YX9162EO3I	raloxifene	tier1
K1:YZ647Y5GC9	emodepside	tier2
K1:YZS2RPE8LE	strontium-2	tier2
K1:Z0H242BBR1	aspartame	tier1
K1:Z1R9N0A399	tenoxicam	tier2
K1:Z40X7EI2AF	ioxaglate	tier2
K1:Z468598HBV	phentolamine	tier1
K1:Z4L2A7J0MC	brompheniramine	tier2
K1:Z588009C7C	robenacoxib	tier2
K1:Z5N076G8YQ	fidaxomicin	tier1
K1:Z615FRW64N	paramethadione	tier1
K1:Z69D9E381Q	selenium-sulfide	tier2
K1:Z80293URPV	ozanimod	tier1
K1:Z9K9Y9WMVL	macitentan	tier1
K1:Z9W8997416	puerarin	tier1
K1:ZAD9OKH9JC	docosahexaenoic-acid	tier1
K1:ZCE93644N2	vorapaxar	tier2
K1:ZD4D8M32TL	donidalorsen	tier2
K1:ZH516LNZ10	piracetam	tier1
K1:ZMZ79891ZH	methylene-blue	tier1
K1:ZPS7Q5U53K	juglans-regia-fruit-rind-immature	tier2
K1:ZQI909440X	azelastine	tier2
K1:ZRW631PTZD	ferrous-tartrate	tier2
K1:ZS6D2ITA30	boldenone-undecylenate	tier2
K1:ZS9KD92H6V	metyrapone	tier1
K1:ZXE7LB03WC	arundo-pliniana-root	tier2
K1:ZY81Z83H0X	aloe-vera	tier1
K1:ZZ45AB24CA	heparin-sodium	tier1
K2:BPNZYADGDZPRTK-MAEUFBSDSA-N	exametazime	tier2
K2:BYBMHSADRRMVHY-UHFFFAOYSA-N	monomethyl	tier1
K2:DDHUTBKXLWCZCO-UHFFFAOYSA-N	pinaverium-bromide	tier2
K2:DOAKLVKFURWEDJ-RWDRXURGSA-N	daptomycin-2	tier2
K2:DSSYKIVIOFKYAU-UHFFFAOYSA-N	camphor-3	tier1
K2:FJLGEFLZQAZZCD-VAWYXSNFSA-N	fluvastatin-2	tier1
K2:GJUHUIXJLZINMA-MJCUULBUSA-N	estrogen	tier1
K2:GKIRPKYJQBWNGO-UHFFFAOYSA-N	clomiphene	tier1
K2:HCZKYJDFEPMADG-UHFFFAOYSA-N	nordihydroguaiaretic-acid	tier1
K2:HEOCBCNFKCOKBX-SDNWHVSQSA-N	enzacamene	tier2
K2:HTQBXNHDCUEHJF-XWLPCZSASA-N	exenatide-synthetic	tier1
K2:IMYZQPCYWPFTAG-UHFFFAOYSA-N	mecamylamine-2	tier2
K2:KDLNOQQQEBKBQM-HDFGVWRLSA-N	anagestone	tier1
K2:KOHIRBRYDXPAMZ-UHFFFAOYSA-N	nebivolol-2	tier1
K2:KXGCNMMJRFDFNR-WDRJZQOASA-N	linaclotide-2	tier2
K2:LVASCWIMLIKXLA-UHFFFAOYSA-N	halofuginone-2	tier1
K2:MKJIEFSOBYUXJB-LIJFRPJRSA-N	deutetrabenazine-2	tier2
K2:NDVASEGYNIMXJL-UHFFFAOYSA-N	citrus	tier2
K2:NYORQUCSPQVLTE-UHFFFAOYSA-N	ex-527	tier1
K2:ODQWQRRAPPTVAG-UHFFFAOYSA-N	doxepin	tier1
K2:OGBMKVWORPGQRR-UMXFMPSGSA-N	teriparatide	tier1
K2:OXWDLAHVJDUQJM-UHFFFAOYSA-N	antioxidant	tier1
K2:PUDHBTGHUJUUFI-SCTWWAJVSA-N	lanreotide	tier1
K2:PUPZLCDOIYMWBV-BYPYZUCNSA-N	1-3-butanediol	tier1
K2:SEBFKMXJBCUCAI-UHFFFAOYSA-N	silymarin	tier1
K2:SGEIEGAXKLMUIZ-XUVDNFPMSA-N	arimoclomol-3	tier2
K2:TZIRZGBAFTZREM-MKAGXXMWSA-N	pramlintide	tier1
K2:UCZDWGAJSOUHOU-VDBPWWIZSA-N	glp-1	tier1
K2:UGOZVNFCFYTPAZ-IOXYNQHNSA-N	insulin-detemir-recombinant	tier2
K2:VVZBFOKBSDGVGZ-UHFFFAOYSA-N	benzalkonium-chloride	tier2
K2:WNBILILJFBJQFP-SDLVTCPTSA-N	sandostatin	tier1
K2:WQZGKKKJIJFFOK-GASJEMHNSA-N	dextrose-2	tier1
K2:XEEQGYMUWCZPDN-UHFFFAOYSA-N	mefloquine-2	tier2
K2:XMAYWYJOQHXEEK-UHFFFAOYSA-N	ketoconazole-2	tier1
K2:XNOPRXBHLZRZKH-DSZYJQQASA-N	oxytocin-2	tier1
K2:XUFXOAAUWZOOIT-UGEKTDRHSA-N	acarbose-2	tier1
K2:YBGZDTIWKVFICR-UHFFFAOYSA-N	octinoxate-2	tier2
K2:YSDQQAXHVYUZIW-QCIJIYAXSA-N	liraglutide-2	tier2
K2:ZAKOWWREFLAJOT-ADUHFSDSSA-N	tocopherol-acetate	tier1
K2:ZCXUVYAZINUVJD-GLCXRVCCSA-N	fludeoxyglucose-18f	tier1
K2:ZFGMDIBRIDKWMY-PASTXAENSA-N	sodium-heparin	tier1
K2:ZKWQQXZUCOBISE-PGUPVMQBSA-N	eprinomectin	tier2
K3:CHEMBL1201525	technetium-tc-99m-polyphosphate-kit-2	tier1
K3:CHEMBL1201652	protein-hydrolysate-2	tier1
K3:CHEMBL2108866	starch	tier1
K3:CHEMBL2108964	insulin-isophane	tier1
K3:CHEMBL2108966	neutral-insulin-injection	tier1
K3:CHEMBL2108974	insulin-human-zinc	tier1
K3:CHEMBL5315093	autologous-cd34-enriched-cell-fraction-that-contains-cd34-cells-transduced-with-retroviral-vector-that-encodes-for-the	tier2
K3:CHEMBL5315099	ex-vivo-expanded-autologous-human-corneal-epithelial-cells-containing-stem-cells	tier2
K3:CHEMBL6068346	hepatitis-b-virus-s-protein-pre-s1-protein-and-pre-s2-protein-virus-like-particles	tier2
K3:CHEMBL6068353	vibrio-cholerae-inactivated	tier2
K3:CHEMBL6068360	influenza-a-virus-inactivated-whole-virion	tier2
K3:CHEMBL6068361	influenza-a-virus-inactivated-hemagglutinin	tier2
K3:CHEMBL6068362	influenza-a-virus-inactivated-neuraminidase	tier2
K3:CHEMBL6068363	influenza-a-virus-split-virion	tier2
K3:CHEMBL6068365	streptococcus-pneumoniae-polysaccharide-conjugated-to-corynebacterium-diphtheriae-toxoid	tier2
K3:CHEMBL6068385	influenza-b-virus-inactivated-neuraminidase	tier2
K4:agrimony	agrimony	tier2
K4:angelica	angelica	tier2
K4:arabinoxylan	arabinoxylan	tier1
K4:brain	brain	tier2
K4:carbon dioide	carbon-dioide	tier2
K4:chondroitin	chondroitin	tier1
K4:collagen peptides	collagen-peptides	tier1
K4:creatine gluconate	creatine-gluconate	tier1
K4:dibasic	anhydrous-dibasic	tier2
K4:fiber	fiber	tier1
K4:figwort	figwort	tier2
K4:fucoidan	fucoidan	tier1
K4:glucosamine	glucosamine-potassium-sulfate	tier1
K4:glutamine nitrate	glutamine-nitrate	tier1
K4:islelizumab jsgr#jsgr	islelizumab-jsgr	tier2
K4:liver	liver	tier2
K4:lovage	lovage	tier2
K4:marsdenia condurango bark	marsdenia-condurango-bark	tier2
K4:polygala	polygala	tier2
K4:red wine	red-wine	tier1
K4:schisandra	schisandra	tier2
K4:somatropin rdna origin	somatropin-rdna-origin	tier2
K4:technetium tc 99m polyphosphate kit	technetium-tc-99m-polyphosphate-kit	tier1
K4:technetium tc 99m teboroxime kit	technetium-tc-99m-teboroxime-kit	tier1
K4:tetradecyl	sodium-tetradecyl	tier2
K4:trolamine polypeptide oleate condensate	trolamine-polypeptide-oleate-condensate	tier1
K4:verard	verard	tier2
K4:yogurt	yogurt	tier1
